,Latitud,Longitud,LST_Day_1km,date
66,21.04219,-88.8607,14824,20220213
67,21.04219,-88.8607,15047,20220218
68,21.04219,-88.8607,15101,20220220
69,21.04219,-88.8607,15020,20220221
70,21.04219,-88.8607,15169,20220222
71,21.04219,-88.8607,15049,20220224
72,21.04219,-88.8607,14996,20220225
73,21.04219,-88.8607,15027,20220226
74,21.04219,-88.8607,15048,20220227
75,21.04219,-88.8607,15045,20220301
76,21.04219,-88.8607,15094,20220303
77,21.04219,-88.8607,15123,20220304
78,21.04219,-88.8607,15055,20220305
79,21.04219,-88.8607,15158,20220308
80,21.04219,-88.8607,14918,20220309
81,21.04219,-88.8607,15230,20220310
82,21.04219,-88.8607,15286,20220311
83,21.04219,-88.8607,15077,20220314
84,21.04219,-88.8607,15235,20220315
85,21.04219,-88.8607,15136,20220320
86,21.04219,-88.8607,15336,20220322
87,21.04219,-88.8607,15144,20220323
88,21.04219,-88.8607,15063,20220325
89,21.04219,-88.8607,15252,20220326
90,21.04219,-88.8607,15289,20220327
91,21.04219,-88.8607,15367,20220328
92,21.04219,-88.8607,15429,20220329
93,21.04219,-88.8607,15561,20220331
94,21.04219,-88.8607,15602,20220402
95,21.04219,-88.8607,15444,20220403
96,21.04219,-88.8607,15504,20220404
97,21.04219,-88.8607,15511,20220405
98,21.04219,-88.8607,15401,20220406
99,21.04219,-88.8607,15550,20220407
100,21.04219,-88.8607,15509,20220409
101,21.04219,-88.8607,15317,20220410
102,21.04219,-88.8607,15625,20220411
103,21.04219,-88.8607,15342,20220413
104,21.04219,-88.8607,15433,20220414
105,21.04219,-88.8607,15308,20220415
106,21.04219,-88.8607,15760,20220416
107,21.04219,-88.8607,15711,20220418
108,21.04219,-88.8607,15381,20220419
109,21.04219,-88.8607,15558,20220420
110,21.04219,-88.8607,15467,20220421
111,21.04219,-88.8607,15518,20220423
112,21.04219,-88.8607,15540,20220425
113,21.04219,-88.8607,15169,20220428
114,21.04219,-88.8607,15367,20220429
115,21.04219,-88.8607,15202,20220502
116,21.04219,-88.8607,15348,20220504
117,21.04219,-88.8607,15360,20220507
118,21.04219,-88.8607,15399,20220508
119,21.04219,-88.8607,15347,20220509
120,21.04219,-88.8607,15229,20220510
121,21.04219,-88.8607,15394,20220511
122,21.04219,-88.8607,15308,20220512
123,21.04219,-88.8607,15359,20220513
124,21.04219,-88.8607,15461,20220514
125,21.04219,-88.8607,15477,20220515
126,21.04219,-88.8607,15550,20220516
127,21.04219,-88.8607,15447,20220517
128,21.04219,-88.8607,15477,20220520
129,21.04219,-88.8607,15315,20220529
130,21.04219,-88.8607,15142,20220603
131,21.04219,-88.8607,15455,20220605
132,21.04219,-88.8607,15173,20220610
133,21.04219,-88.8607,15282,20220612
134,21.04219,-88.8607,15343,20220614
135,21.04219,-88.8607,14987,20220617
136,21.04219,-88.8607,15194,20220621
137,21.04219,-88.8607,15157,20220623
138,21.04219,-88.8607,15037,20220624
139,21.04219,-88.8607,15085,20220625
140,21.04219,-88.8607,15152,20220626
141,21.04219,-88.8607,14874,20220629
142,21.04219,-88.8607,14961,20220701
143,21.04219,-88.8607,15138,20220702
144,21.04219,-88.8607,14911,20220704
145,21.04219,-88.8607,15191,20220707
146,21.04219,-88.8607,15137,20220709
147,21.04219,-88.8607,15194,20220710
148,21.04219,-88.8607,14916,20220715
149,21.04219,-88.8607,15375,20220716
150,21.04219,-88.8607,15103,20220717
151,21.04219,-88.8607,15210,20220721
152,21.04219,-88.8607,15061,20220725
153,21.04219,-88.8607,15225,20220730
154,21.04219,-88.8607,15260,20220801
155,21.04219,-88.8607,15129,20220803
156,21.04219,-88.8607,15013,20220804
157,21.04219,-88.8607,15150,20220806
158,21.04219,-88.8607,15006,20220810
159,21.04219,-88.8607,14984,20220813
160,21.04219,-88.8607,15107,20220815
161,21.04219,-88.8607,15251,20220817
162,21.04219,-88.8607,15169,20220822
163,21.04219,-88.8607,14985,20220827
164,21.04219,-88.8607,15059,20220905
165,21.04219,-88.8607,14838,20220907
166,21.04219,-88.8607,15082,20220911
167,21.04219,-88.8607,15148,20220918
168,21.04219,-88.8607,14953,20220919
169,21.04219,-88.8607,15092,20220923
170,21.04219,-88.8607,15104,20220925
171,21.04219,-88.8607,14778,20220926
172,21.04219,-88.8607,14954,20220929
173,21.04219,-88.8607,15006,20220930
174,21.04219,-88.8607,14976,20221001
175,21.04219,-88.8607,15166,20221002
176,21.04219,-88.8607,15139,20221004
177,21.04219,-88.8607,15083,20221005
178,21.04219,-88.8607,15170,20221006
179,21.04219,-88.8607,15153,20221007
180,21.04219,-88.8607,15038,20221025
181,21.04219,-88.8607,15009,20221026
182,21.04219,-88.8607,15041,20221027
183,21.04219,-88.8607,14969,20221028
184,21.04219,-88.8607,15064,20221030
185,21.04219,-88.8607,15091,20221101
186,21.04219,-88.8607,14933,20221102
187,21.04219,-88.8607,14896,20221104
188,21.04219,-88.8607,14892,20221106
189,21.04219,-88.8607,14950,20221107
190,21.04219,-88.8607,15049,20221108
191,21.04219,-88.8607,15026,20221109
192,21.04219,-88.8607,15094,20221111
193,21.04219,-88.8607,15084,20221113
194,21.04219,-88.8607,15056,20221114
195,21.04219,-88.8607,15013,20221118
196,21.04219,-88.8607,15050,20221123
197,21.04219,-88.8607,15075,20221130
198,21.04219,-88.8607,15026,20221202
199,21.04219,-88.8607,14986,20221205
200,21.04219,-88.8607,14944,20221206
201,21.04219,-88.8607,15052,20221207
202,21.04219,-88.8607,14850,20221208
203,21.04219,-88.8607,14979,20221209
204,21.04219,-88.8607,14933,20221210
205,21.04219,-88.8607,14952,20221211
206,21.04219,-88.8607,14981,20221212
207,21.04219,-88.8607,15103,20221214
208,21.04219,-88.8607,15082,20221215
209,21.04219,-88.8607,15076,20221216
210,21.04219,-88.8607,15005,20221217
211,21.04219,-88.8607,15004,20221219
212,21.04219,-88.8607,14986,20221220
213,21.04219,-88.8607,15083,20221221
214,21.04219,-88.8607,14981,20221222
215,21.04219,-88.8607,14938,20221228
